Name,YT Scope Project,
File,C:\Users\sakat\OneDrive\ドキュメント\pylib_sakata\experiment\data\time_resp_2mass_20230720.csv,
Starttime of export,133343080267770000,Thursday, July 20, 2023,15:27:06.777
Endtime of export,133343080377820000,Thursday, July 20, 2023,15:27:17.782


Name,RefPosUm[0],ActPosUm[0],ErrPosUm[0],ServoOutN[0],NoiseOut[0],FlagInject
15.25,0.13630985467773468,0,0.13630985467773468,0.00096140483628472106,0,0
15.375,0.13969971234375034,0,0.13969971234375034,0.0009776973648586,0,0
15.5,0.14314501327148471,0.003814697265625,0.13933031600585971,0.000955263012160845,0,0
15.625,0.14664619750000033,0.00762939453125,0.13901680296875033,0.000934672781811446,0,0
15.75,0.15020370483398471,0.003814697265625,0.14638900756835971,0.000993981804092389,0,0
15.875,0.15381797484375032,0,0.15381797484375032,0.0010519636305398267,0,0
16,0.1574894468652347,0.003814697265625,0.1536747495996097,0.0010305684799949118,0,0
16.125,0.16121856000000034,0.00762939453125,0.15358916546875034,0.0010110281064410159,0,0
16.25,0.16500575311523469,0.011444091796875,0.15356166131835969,0.00099325744621658755,0,0
16.375,0.16885146484375035,0.011444091796875,0.15740737304687535,0.0010162460985080227,0,0
16.5,0.17275613358398473,0.011444091796875,0.16131204178710973,0.0010393449374616441,0,0
16.625,0.17672019750000037,0.00762939453125,0.16909080296875037,0.001101635236378132,0,0
16.75,0.18074409452148477,0.011444091796875,0.16930000272460977,0.0010844145983703651,0,0
16.875,0.18482826234375038,0.011444091796875,0.17338417054687538,0.0011079926260708214,0,0
17,0.18897313842773478,0.0152587890625,0.17371434936523478,0.0010926485505795875,0,0
17.125,0.19317916000000041,0.003814697265625,0.18936446273437541,0.0012352453426591075,0,0
17.25,0.19744676405273476,0.0152587890625,0.18218797499023476,0.0011389966843716509,0,0
17.375,0.20177638734375039,0.0152587890625,0.18651759828125039,0.0011648138191645992,0,0
17.5,0.20616846639648478,0.00762939453125,0.19853907186523478,0.0012688678335908059,0,0
17.625,0.21062343750000043,0.00762939453125,0.20299404296875043,0.0012918854588994794,0,0
17.75,0.21514173670898482,0.02288818359375,0.19225355311523482,0.001158911248791867,0,0
17.875,0.21972379984375043,0.011444091796875,0.20827970804687543,0.0013057307832640998,0,0
18,0.22437006249023483,0.011444091796875,0.21292597069335983,0.0013307929749002787,0,0
18.125,0.22908096000000044,0.0152587890625,0.21382217093750044,0.001317016931852887,0,0
18.25,0.23385692749023485,0.019073486328125,0.21478344116210985,0.0013049821063340836,0,0
18.375,0.23869839984375049,0.011444091796875,0.22725430804687549,0.0014118216951032004,0,0
18.5,0.2436058117089849,0.0152587890625,0.2283470226464849,0.0013985336470958979,0,0
18.625,0.24857959750000055,0.02288818359375,0.22569141390625055,0.0013479477210271021,0,0
18.75,0.2536201913964849,0.019073486328125,0.2345467050683599,0.0014177688995771246,0,0
18.875,0.25872802734375061,0.0152587890625,0.24346923828125061,0.001486120940690676,0,0
19,0.26390353905273489,0.019073486328125,0.24483005272460989,0.0014749645375689122,0,0
19.125,0.26914716000000061,0.019073486328125,0.25007367367187561,0.0015046114307836181,0,0
19.25,0.274459323427735,0.026702880859375,0.24775644256836,0.0014562728290318718,0,0
