Name,YT Scope Project,
File,C:\Users\sakat\source\repos\pylib_sakata-main\experiment\data\time_resp_2mass_20250124.csv,
Starttime of export,133821680268426250,Friday, January 24, 2025,13:53:46.842
Endtime of export,133821680378500000,Friday, January 24, 2025,13:53:57.850


Name,RefPosUm[0],ActPosUm[0],ErrPosUm[0],ServoOutN[0],NoiseOut[0],FlagInject,FlagMotionExe
35.75,1.744096673583988,0.598907470703125,1.145189202880863,0.0036087634986982945,0,0,1
35.875,1.7622916248437535,0.6103515625,1.1519400623437535,0.0036196524360567104,0,0,1
36,1.7806110531152379,0.61798095703125,1.1626300960839879,0.0036517866296991931,0,0,1
36.125,1.7990553600000034,0.63323974609375,1.1658156139062534,0.0036438137207442695,0,0,1
36.25,1.8176249468652379,0.637054443359375,1.1805705035058629,0.0036981408781596114,0,0,1
36.375,1.8363202148437536,0.644683837890625,1.1916363769531286,0.0037319205567060143,0,0,1
36.5,1.855141564833988,0.6561279296875,1.199013635146488,0.0037457980845295221,0,0,1
36.625,1.8740893975000037,0.66375732421875,1.2103320732812537,0.0037808601650776035,0,0,1
36.75,1.8931641132714885,0.675201416015625,1.2179626972558635,0.0037959922223949252,0,0,1
36.875,1.9123661123437541,0.682830810546875,1.2295353017968791,0.0038322822670027556,0,0,1
37,1.9316957946777387,0.690460205078125,1.2412355895996137,0.0038688518700171616,0,0,1
37.125,1.9511535600000043,0.698089599609375,1.2530639603906293,0.0039057032109501635,0,0,1
