Name,YT Scope Project,
File,C:\Users\sakat\source\repos\pylib_sakata-main\experiment\data\time_resp_2mass_20250902.csv,
Starttime of export,134012597811200000,Tuesday, September 2, 2025,13:09:41.120
Endtime of export,134012597921238750,Tuesday, September 2, 2025,13:09:52.123


Name,RefPosUm[0],ActPosUm[0],RefVelMm[0],ActVelMm[0],ErrPosUm[0],ErrVelMm[0],ServoOutN[0],NoiseOut[0],ActForceN[0],FlagInject,FlagMoving[0],TargetTorque[0]
16.375,0.16885146484375035,0.003814697265625,0.031000937500000044,0,0.16503676757812535,0,0.001006149373859211,0,0.0018,0,2,5
16.5,0.17275613358398473,0.00762939453125,0.031474346562500047,0.030517578125,0.16512673905273473,0,0.00098431657171637785,0,0.0012,0,2,4
16.625,0.17672019750000037,0.011444091796875,0.031951260000000044,0.030517578125,0.16527610570312537,0,0.00096446414328671013,0,0.0002,0,2,4
16.75,0.18074409452148477,0.011444091796875,0.03243167593750005,0,0.16930000272460977,0,0.00098405789639876228,0,0.0012,0,2,4
16.875,0.18482826234375038,0.0152587890625,0.032915592500000049,0.030517578125,0.16956947328125038,0,0.00096612075183117024,0,0.0008,0,2,4
17,0.18897313842773478,0.011444091796875,0.033403007812500052,-0.030517578125,0.17752904663085978,0,0.001025113705165536,0,0,0,2,5
17.125,0.19317916000000041,0.0152587890625,0.03389392000000005,0.030517578125,0.17792037093750041,0,0.0010071862123409207,0,0.0014,0,2,5
17.25,0.19744676405273476,0.011444091796875,0.034388327187500047,-0.030517578125,0.18600267225585976,0,0.0010662169176998621,0,0.0014,0,2,5
17.375,0.20177638734375039,0.011444091796875,0.034886227500000047,0,0.19033229554687539,0,0.001085924202323696,0,0.0014,0,2,5
17.5,0.20616846639648478,0.0152587890625,0.035387619062500049,0.030517578125,0.19090967733398478,0,0.0010681658168623771,0,0.0006,0,2,5
17.625,0.21062343750000043,0.011444091796875,0.035892500000000049,-0.030517578125,0.19917934570312543,0,0.0011273993754109968,0,0.0006,0,2,5
17.75,0.21514173670898482,0.0152587890625,0.036400868437500046,0.030517578125,0.19988294764648482,0,0.0011097711521056075,0,0,0,2,5
17.875,0.21972379984375043,0.0152587890625,0.036912722500000043,0,0.20446501078125043,0,0.0011315864015431752,0,0.0006,0,2,5
18,0.22437006249023483,0.019073486328125,0.037428060312500053,0.030517578125,0.20529657616210983,0,0.0011158690099169356,0,0.0014,0,2,5
18.125,0.22908096000000044,0.011444091796875,0.037946880000000051,-0.06103515625,0.21763686820312544,0,0.0012146512796620695,0,0.001,0,2,6
18.25,0.23385692749023485,0.011444091796875,0.038469179687500049,0,0.22241283569335985,0,0.0012347752043730573,0,0.0008,0,2,6
18.375,0.23869839984375049,0.011444091796875,0.038994957500000052,0,0.22725430804687549,0,0.0012550838294680181,0,0.001,0,2,6
18.5,0.2436058117089849,0.0152587890625,0.039524211562500057,0.030517578125,0.2283470226464849,0,0.0012380112012512891,0,0.0012,0,2,6
18.625,0.24857959750000055,0.011444091796875,0.040056940000000055,-0.030517578125,0.23713550570312555,0,0.0012980107068401995,0,0.002,0,2,6
18.75,0.2536201913964849,0.0152587890625,0.040593140937500057,0.030517578125,0.2383614023339849,0,0.001281224643423823,0,0.0014,0,2,6
18.875,0.25872802734375061,0.019073486328125,0.04113281250000006,0.030517578125,0.23965454101562561,0,0.0012663841281014942,0,0.0014,0,2,6
19,0.26390353905273489,0.019073486328125,0.041675952812500056,0,0.24483005272460989,0,0.0012909586408475862,0,0,0,2,6
19.125,0.26914716000000061,0.019073486328125,0.042222560000000062,0,0.25007367367187561,0,0.0013155449593496768,0,0.001,0,2,6
19.25,0.274459323427735,0.019073486328125,0.042772632187500062,0,0.25538583709961,0,0.0013401582276071323,0,0.0004,0,2,6
19.375,0.2798404623437506,0.019073486328125,0.043326167500000061,0,0.2607669760156256,0,0.0013648127940462354,0,0.0014,0,2,6
19.5,0.285291009521485,0.019073486328125,0.043883164062500063,0,0.26621752319336,0,0.0013895222584549795,0,0.0012,0,2,6
19.625,0.29081139750000062,0.026702880859375,0.044443620000000066,0.06103515625,0.26410851664062562,0,0.0013391587243517362,0,0.0016,0,2,6
19.75,0.296402058583985,0.02288818359375,0.045007533437500066,-0.030517578125,0.273513874990235,0,0.0014050622559542037,0,0.001,0,2,7
19.875,0.30206342484375065,0.02288818359375,0.045574902500000063,0,0.27917524125000065,0,0.0014315403370784594,0,0.0006,0,2,7
