Name,YT Scope Project,
File,C:\Users\sakat\OneDrive\ドキュメント\pylib_sakata\experiment\data\time_resp_2mass_nf_20230720.csv,
Starttime of export,133343081085045000,Thursday, July 20, 2023,15:28:28.504
Endtime of export,133343081195137500,Thursday, July 20, 2023,15:28:39.513


Name,RefPosUm[0],ActPosUm[0],ErrPosUm[0],ServoOutN[0],NoiseOut[0],FlagInject
12.5,100000.07486652733,100000,0.074866527327685617,0.0018398462140943829,0,0
12.625,100000.0771484375,100000,0.0771484375,0.0018501521977872259,0,0
12.75,100000.07947605077,100000.00762939453,0.071846656239358708,0.0017857834291733139,0,0
12.875,100000.08184981234,100000.00762939453,0.074220417809556238,0.0018054787781896036,0,0
13,100000.08427016718,99999.996185302734,0.088084864444681443,0.0019369504085977648,0,0
13.125,100000.08673756,100000.00381469727,0.082922862740815617,0.0018670351029904287,0,0
13.25,100000.0892524353,100000,0.0892524352966575,0.0019192383736840832,0,0
13.375,100000.09181523735,100000.00381469727,0.08800054008315783,0.0018919633037039136,0,0
13.5,100000.09442641014,100000.00762939453,0.086797015610500239,0.0018694969028297233,0,0
13.625,100000.09708639749,100000,0.097086397494422272,0.0019638656671273355,0,0
13.75,100000.09979564296,100000.00381469727,0.095980945698102,0.00193642175687892,0,0
13.875,100000.10255458985,100000.00381469727,0.09873989257903304,0.0019513646693578854,0,0
14,100000.10536368124,100000.00762939453,0.09773428671178408,0.0019288345530755916,0,0
14.125,100000.10822336,100000.00762939453,0.10059396547148936,0.0019482130204906069,0,0
14.25,100000.11113406874,100000.00381469727,0.10731937146920245,0.0020046159741324539,0,0
14.375,100000.11409624985,100000.00381469727,0.11028155258100014,0.0020186824126805451,0,0
14.5,100000.11711034545,100000.00762939453,0.10948095092317089,0.0019953465422048984,0,0
14.625,100000.1201767975,100000.00381469727,0.1163621002342552,0.002051564230850577,0,0
14.75,100000.12329604765,100000.00381469727,0.11948135038255714,0.0020656266748749711,0,0
14.875,100000.12646853735,100000.00762939453,0.1188391428149771,0.0020424780315217127,0,0
15,100000.12969470781,100000.00762939453,0.12206531327683479,0.0020615568594893035,0,0
15.125,100000.132975,100000.00762939453,0.12534560546919238,0.0020805007257826864,0,0
15.25,100000.13630985467,100000.00381469727,0.13249515740608331,0.0021368441063549276,0,0
15.375,100000.13969971234,100000.00762939453,0.13207031780621037,0.0021137415010335273,0,0
15.5,100000.14314501327,100000.0114440918,0.1317009214690188,0.0020954959442505503,0,0
15.625,100000.14664619751,100000.0114440918,0.13520210571005009,0.0021191080944284414,0,0
15.75,100000.15020370483,100000.01525878906,0.13494491577148438,0.0021046430432243059,0,0
15.875,100000.15381797485,100000.0114440918,0.14237388304900378,0.0021689534091660139,0,0
16,100000.15748944687,100000.00762939453,0.14986005233367905,0.0022277819046079769,0,0
16.125,100000.16121856,100000.0114440918,0.1497744681983022,0.0022066888437238309,0,0
16.25,100000.16500575312,100000.00762939453,0.15737635859113652,0.0022650703652734127,0,0
16.375,100000.16885146484,100000.0114440918,0.157407373044407,0.0022437703030818465,0,0
16.5,100000.17275613359,100000.00762939453,0.16512673905526754,0.0023021898837508161,0,0
16.625,100000.1767201975,100000.00762939453,0.16909080297045875,0.0023186872056168133,0,0
16.75,100000.18074409453,100000.01525878906,0.16548530546424445,0.0022607400404085361,0,0
16.875,100000.18482826234,100000.0114440918,0.17338417054270394,0.0023246957946515367,0,0
17,100000.18897313843,100000.00762939453,0.18134374389774166,0.00238394569273783,0,0
17.125,100000.19317916,100000.01907348633,0.17410567367915064,0.0022889954387957747,0,0
17.25,100000.19744676405,100000.00762939453,0.18981736952264328,0.0024329395107237336,0,0
17.375,100000.20177638735,100000.01525878906,0.18651759828208014,0.0023754593024862647,0,0
17.5,100000.20616846639,100000.0114440918,0.19472437459626235,0.0024400067639518352,0,0
17.625,100000.2106234375,100000.00762939453,0.20299404296383727,0.0024999755462022863,0,0
17.75,100000.21514173671,100000.01525878906,0.19988294765062165,0.0024433892182330048,0,0
17.875,100000.21972379985,100000.01525878906,0.20446501078549773,0.0024714279695102724,0,0
18,100000.2243700625,100000.01525878906,0.20911127343424596,0.0024992955293927067,0,0
18.125,100000.22908096,100000.02288818359,0.20619277640071232,0.0024519078336763668,0,0
18.25,100000.23385692749,100000.01525878906,0.21859813842456788,0.0025629808285457176,0,0
18.375,100000.23869839984,100000.01907348633,0.21962491351587232,0.0025514127597220022,0,0
18.5,100000.2436058117,100000.01525878906,0.22834702263935469,0.00261887181122479,0,0
18.625,100000.24857959749,100000.01525878906,0.23332080843101721,0.0026436516095831278,0,0
18.75,100000.25362019139,100000.02288818359,0.23073200779617764,0.0025932001954232361,0,0
18.875,100000.25872802734,100000.01907348633,0.239654541015625,0.0026638686178747845,0,0
19,100000.26390353905,100000.01525878906,0.24864474998321384,0.002729082466519928,0,0
19.125,100000.26914716,100000.02288818359,0.24625897640362382,0.0026769279784863414,0,0
19.25,100000.27445932342,100000.02288818359,0.2515711398300482,0.0027086739063962389,0,0
19.375,100000.27984046235,100000.03051757813,0.24932288422132842,0.0026645945810222973,0,0
19.5,100000.28529100952,100000.02288818359,0.26240282593062147,0.002778510061160637,0,0
19.625,100000.2908113975,100000.02288818359,0.2679232139053056,0.0028069502264418777,0,0
19.75,100000.29640205858,100000.02670288086,0.26969917771930341,0.002797308568207296,0,0
19.875,100000.30206342484,100000.02288818359,0.27917524124495685,0.0028666516436628812,0,0
20,100000.30779592812,100000.03051757813,0.27727834999677725,0.0028183549049346887,0,0
20.125,100000.3136,100000.02288818359,0.29071181640028954,0.0029287529332319637,0,0
20.25,100000.31947607186,100000.02670288086,0.29277319100219756,0.0029169673105149643,0,0
20.375,100000.32542457484,100000.03051757813,0.29490699671441689,0.002909815146287245,0,0
20.5,100000.33144593984,100000.03051757813,0.30092836171388626,0.0029444405304518552,0,0
20.625,100000.3375405975,100000.03433227539,0.303208322104183,0.00294104216011996,0,0
20.75,100000.34370897827,100000.03433227539,0.30937670287676156,0.0029790728159468614,0,0
20.875,100000.34995151234,100000.03433227539,0.31561923694971483,0.0030162096322275496,0,0
21,100000.35626862968,100000.02670288086,0.32956574881973211,0.0031275680848712249,0,0
21.125,100000.36266076,100000.02670288086,0.33595787914237007,0.0031545500983591553,0,0
21.25,100000.36912833281,100000.03433227539,0.3347960574174067,0.0031071176101760988,0,0
21.375,100000.37567177735,100000.03051757813,0.34515419922536239,0.0031817249619604032,0,0
21.5,100000.38229152265,100000.03433227539,0.34795924725767691,0.0031768175209410691,0,0
21.625,100000.3889879975,100000.03814697266,0.35084102484688628,0.0031767189778538806,0,0
21.75,100000.39576163045,100000.03433227539,0.36142935506359208,0.0032559672027619659,0,0
21.875,100000.40261284984,100000.03814697266,0.36446587718091905,0.0032552905443071095,0,0
22,100000.40954208374,100000.03814697266,0.37139511108398438,0.0032964706163547942,0,0
22.125,100000.41654976,100000.03814697266,0.37840278734802268,0.0033371355875003637,0,0
22.25,100000.42363630624,100000.04196166992,0.38167463631543797,0.003339785625859975,0,0
22.375,100000.43080214984,100000.04196166992,0.38884047992178239,0.0033838151755251444,0,0
22.5,100000.43804771797,100000.04196166992,0.39608604804379866,0.0034268512219510234,0,0
22.625,100000.4453734375,100000.04577636719,0.3995970703108469,0.0034314112105912433,0,0
22.75,100000.45277973515,100000.04196166992,0.41081806522561237,0.0035144423899603769,0,0
22.875,100000.46026703734,100000.04577636719,0.41449067015491892,0.0035167479144171052,0,0
23,100000.46783577031,100000.04959106445,0.41824470585561357,0.0035226910528983533,0,0
