Name,YT Scope Project,
File,C:\Users\sakat\OneDrive\ドキュメント\pylib_sakata\experiment\data\freq_resp_2mass_step_20240216.csv,
Starttime of export,133525537445452500,2024年2月16日,19:42:24.545
Endtime of export,133525537475500000,2024年2月16日,19:42:27.550


Name,RefPosUm[0],ActPosUm[0],RefVelMm[0],ActVelMm[0],ErrPosUm[0],ErrVelMm[0],ServoOutN[0],NoiseOut[0],ActForceN[0],FlagInject,FlagMoving[0],TargetTorque[0]
25.5,0,-0.00762939453125,0,0.030517578125,0.00762939453125,0,2.4452521784265712E-07,0,-0.001,0,0,0
25.625,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.8626169639635375E-07,0,0.0002,0,0,0
25.75,0,-0.003814697265625,0,0,0.003814697265625,0,-1.8061893704156035E-07,0,-0.0002,0,0,0
25.875,0,-0.003814697265625,0,0,0.003814697265625,0,-1.7508145207018105E-07,0,0.0002,0,0,0
26,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,2.6091316148961453E-07,0,0.0002,0,0,0
26.125,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.7017949512726202E-07,0,0.0002,0,0,0
26.25,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,2.6572366486128568E-07,0,0.0006,0,0,0
26.375,0,-0.011444091796875,0,-0.030517578125,0.011444091796875,0,6.9566213871216608E-07,0,-0.0006,0,0,0
26.5,0,-0.00762939453125,0,0.030517578125,0.00762939453125,0,2.5862632901820449E-07,0,-0.0002,0,0,0
26.625,0,-0.00762939453125,0,0,0.00762939453125,0,2.5813677570577142E-07,0,-0.0002,0,0,0
26.75,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.7290408314991489E-07,0,0.0014,0,0,0
26.875,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,2.6304990823265613E-07,0,0.0004,0,0,0
27,0,-0.00762939453125,0,0,0.00762939453125,0,2.6247782622371051E-07,0,0.0002,0,0,0
27.125,0,-0.003814697265625,0,0.030517578125,0.003814697265625,0,-1.6864402162830028E-07,0,-0.0004,0,0,0
27.25,0,-0.00762939453125,0,-0.030517578125,0.00762939453125,0,2.6723049173265123E-07,0,0,0,0,0
27.375,0,-0.011444091796875,0,-0.030517578125,0.011444091796875,0,6.9714085340297934E-07,0,0.0006,0,0,0
